"id","year","Y","VA","K","L","M","I","naics3"
12156,1989,57065051.9034721,13547068.5641089,2156316.20144765,220,40632659.4631864,0.49472774192312,"323"
12156,1990,59721036.6305637,13634714.8650612,494727.74192312,250,43478368.242048,1.97163118884573,"323"
12156,1991,67356649.3027979,11110025.2929526,1971631.18884573,280,54681944.0235832,2.12215767424912,"323"
12156,1992,68445552.6460405,12835340.3725097,2122157.67424912,300,54925356.8944295,3.03944430794199,"323"
12156,1993,64647663.7597628,8421229.87625661,3039444.30794199,243,56190614.2011939,0.885375477140842,"323"
12156,1994,62417250.3663316,9707967.62676491,885375.477140842,225,52235270.1859102,0.347996082524134,"323"
12156,1995,66648870.8432007,13319764.4259478,347996.082524134,178,49579271.5092095,0.891865714122369,"323"
12156,1996,57614844.31086,2247451.10157663,891865.714122369,190,54425723.583359,0.44694927167195,"323"
12156,1997,51674000,2784465.23322216,446949.27167195,133,48889534.7667778,0.122,"323"
12156,1998,34405263.2523354,4153012.07836451,122000,113,30523347.5442909,0.481729282463716,"323"
12156,1999,34678737.0178742,4547030.34668315,481729.282463716,105,30815318.6958099,0.95806705953031,"323"
12156,2000,41237775.5403378,4750525.57458781,958067.05953031,115,36828582.1163044,0.212577502932612,"323"
12156,2001,40581303.945481,5028061.96376001,212577.502932612,100,36691752.5349619,0.60010831908231,"323"
12157,1985,5333129.90493024,1717802.33715303,916831.165642564,42,3315462.5476819,0.612909232280388,"325"
12157,1986,5479755.07353134,2701090.42119642,1473573.18103202,63,2662952.70776886,0.265884653059459,"325"
12157,1987,4054852.83666371,1513393.11064583,265884.653059459,45,2422896.9859112,0.00119997176320941,"325"
12157,1988,4298892.86938319,907907.472287364,1199.97176320941,28,3277058.29711869,0.0126590847678137,"325"
12157,1989,3815542.61740666,1354851.6738591,12659.0847678137,28,2392145.05388164,0.0680513171249614,"325"
12157,1990,4074446.5812556,1260261.19959888,68051.3171249614,25,2709929.18092443,0.0118380654408667,"325"
12157,1991,3099388.53130983,1227490.07955522,11838.0654408667,25,1839850.8137523,0.00525291228031221,"325"
12157,1992,2613657.37860225,1075428.46115655,5252.91228031221,25,1521946.05056098,0.00932443551398141,"325"
12157,1993,2601978.91422605,979012.305489319,9324.43551398141,25,1620810.78534221,0,"325"
12157,1994,2974451.06280182,1694656.8948463,0,30,1285626.32569423,0.0290872617837194,"325"
12158,1985,37456127.0019274,14277051.7452561,5647798.38087263,331,21403831.3197452,1.77256662902112,"332"
12158,1986,33820969.1240899,13764139.0568849,7189262.13016789,317,19112354.3005277,2.41368890268788,"332"
12158,1987,60258642.8649344,24194901.7697422,2413688.90268788,529,33959416.1644071,3.99011219901745,"332"
12158,1988,22181580.7680024,8748055.53245895,3990112.19901745,279,12396361.2879389,0.635646272706523,"332"
12158,1989,16250859.4591197,7122379.45620489,635646.272706523,185,8502223.26596967,0.754269715892533,"332"
12168,1985,51153332.3346526,21299275.9573418,7906426.21600978,568,27896827.4280701,2.0698985502059,"339"
12168,1986,74481818.9494809,27517763.6317641,9535679.89925936,619,45012981.3436458,1.49541021913848,"339"
12168,1987,83720252.1394063,33812920.3994618,1495410.21913848,907,47168121.2129783,0.682809166967662,"339"
12168,1988,93336301.8399177,36458731.0698088,682809.166967662,910,52353786.0953368,0.981372059797124,"339"
12168,1989,105375736.749453,40267978.4682001,981372.059797124,1044,59792088.9885849,1.65600814189274,"339"
12168,1990,98135162.5141708,31772893.7422542,1656008.14189274,950,61942220.8802258,1.17199358393569,"339"
12168,1991,79786860.8366384,25836862.3728908,1171993.58393569,719,51996201.2636059,0.853894568575086,"339"
12168,1992,90881724.0453654,31997184.7371185,853894.568575086,886,57916559.3816275,1.87940433191091,"339"
12168,1993,96688811.0619144,30711635.1633349,1879404.33191091,846,65790471.1747149,1.9415392689885,"339"
12168,1994,81247749.4143064,27170262.493586,1941539.2689885,843,53493301.3962375,2.4014260926246,"339"
12168,1995,106297269.880196,37589926.634814,2401426.0926246,1160,66089215.9581887,2.67171227303691,"339"
12168,1996,132436446.296585,37638828.1735073,2671712.27303691,1003,93262998.7992558,1.49611170171083,"339"
12189,1985,13029458.5039114,6994047.32303518,1191090.16300204,138,5494632.88162651,0.275128241073665,"333"
12189,1986,18625464.6120871,10051073.68728,1414415.38091614,157,8035624.34774209,2.47521563541984,"333"
12189,1987,24446874.0194087,13855713.7607781,2475215.63541984,202,9894268.02691495,3.76740236328414,"333"
12189,1988,24335203.3261985,13451144.8418747,3767402.36328414,200,9954481.52938196,0.875112564720534,"333"
12189,1989,25354220.5478007,13884556.3460717,875112.564720534,200,10525985.2128635,0.711383310177487,"333"
12189,1990,27206968.8662662,14789774.4138941,711383.310177487,220,11583508.9837535,2.12964675214159,"333"
12189,1991,32645355.7220056,17853206.0866136,2129646.75214159,260,14084169.0239965,1.66345764375305,"333"
12189,1992,39829430.6732096,22404321.9798248,1663457.64375305,268,16893232.5789779,1.66234899623915,"333"
12189,1993,42334729.5762551,24035047.1157845,1662348.99623915,309,17927373.0685001,1.52411809697508,"333"
12189,1994,63150623.7501791,41937089.3081543,1524118.09697508,565,20700376.4115375,4.09839253115045,"333"
12189,1995,75332119.4132757,39767254.9930541,4098392.53115045,517,34265188.0442029,3.31885294010396,"333"
12189,1996,85679187.9484622,52401110.7597292,3318852.94010396,621,32739484.7193482,3.08460701003937,"333"
12189,1997,96991000,59687100.0006626,3084607.01003937,640,37303899.9993374,4.288,"333"
12189,1998,93705655.8299311,50567904.3078814,4288000,662,44571690.77252,4.26486587068384,"333"
12189,1999,98059691.654481,54636719.7996727,4264865.87068384,687,45996824.5320176,4.51282974911449,"333"
12189,2000,100374269.72356,54737831.7420422,4512829.74911449,745,48298037.5726257,4.32814166800431,"333"
12189,2001,87970424.0549003,38947332.5182267,4328141.66800431,688,53249327.8260935,5.26546930785077,"333"
12189,2002,93926920.9823304,39039204.1860452,5265469.30785077,623,59924913.9324168,2.38476648719962,"333"
12189,2003,111058450.350292,45019081.6082334,2384766.48719962,636,71795813.3980959,3.60103297481878,"333"
12189,2004,117097811.474356,49665481.0649706,3601032.97481878,643,70563374.9265841,6.65033186165538,"333"
12189,2005,117061267.277524,52304487.1636767,6650331.86165538,659,67054360.6323635,4.80028200236027,"333"
12189,2006,156087288.860368,72447264.3442601,4800282.00236027,968,85183883.7371206,29.5693012216157,"333"
12189,2007,209914393.451579,99616495.458148,29569301.2216157,1018,111488522.064499,7.73076447724084,"333"
12189,2008,211377319.742446,95356599.7093291,7730764.47724084,913,116837970.43325,3.97112665759672,"333"
12189,2009,151515414.402008,72259370.6118623,3971126.65759672,753,84121333.4984861,4.6859059866473,"333"
12189,2010,175180327.79981,91704939.6072059,4685905.9866473,746,82683102.3074164,5.24224335611446,"333"
12189,2011,182320156.621977,97113077.8289562,5242243.35611446,747,78846865.84889,5.41437004335893,"333"
12201,1985,181160574.001812,111483805.413127,43375779.2473601,3700,65434820.0841832,22.0980527481254,"311"
12201,1986,205265545.139023,142803612.387742,63387095.5344584,4670,61212625.6194736,14.7643007522066,"311"
12201,1987,237694357.383177,154856829.63545,14764300.7522066,4950,81145606.3676879,8.57767586222626,"311"
12201,1988,255898477.327558,179803653.176363,8577675.86222626,5300,69354134.2215209,18.2225305066934,"311"
12201,1989,309209275.017793,238645889.244295,18222530.5066934,7090,67600966.3818398,23.0029235129108,"311"
12201,1990,288053691.184987,182748154.546014,23002923.5129108,5600,103935700.460804,20.4219137057488,"311"
12201,1991,314705058.851835,213113038.150769,20421913.7057488,7100,100790243.415983,24.3878506755861,"311"
12201,1992,313646700.024256,203243649.628256,24387850.6755861,6400,109976660.249959,13.8430207765681,"311"
12201,1993,281350318.721061,171064044.283782,13843020.7765681,5000,110794225.476379,5.47160790927192,"311"
12201,1994,248006057.074144,149822665.405443,5471607.90927192,4060,98883713.8051289,6.63833324689182,"311"
12201,1995,217609256.909795,92803580.0425838,6638333.24689182,2700,123373828.544673,7.55945459191819,"311"
12201,1996,185677475.397618,81171943.0452895,7559454.59191819,2200,102620955.805201,3.1973405962188,"311"
12215,1985,11049739.0549559,7556542.01917232,24088798.3929158,340,4331161.54161673,7.87884316155539,"334"
12215,1986,33856402.0785461,23968644.5689397,30912279.1508208,505,11965026.6988223,31.9052337834053,"334"
12215,1987,53926750.9275414,38055740.2437329,31905233.7834053,770,18305044.3928373,24.776347049422,"334"
12215,1988,97889572.8300648,63638011.3156404,24776347.049422,1157,37988396.6301509,38.2348360529387,"334"
12215,1989,141833040.100692,91524640.2245986,38234836.0529387,1388,54367486.4017005,31.1350681250908,"334"
12215,1990,166494048.047919,110888561.929999,31135068.1250908,1595,58399604.4431938,34.1641024473804,"334"
12215,1991,218235366.257665,136677490.645321,34164102.4473804,1945,84295859.3873557,60.1212502015317,"334"
12215,1992,215246271.241297,110339021.037398,60121250.2015317,1529,107040532.153745,29.8035051773688,"334"
12215,1993,249691744.974608,119695582.275724,29803505.1773688,1262,131074646.335656,52.1323509454771,"334"
12215,1994,345969437.11,184740272.180442,52132350.9454771,1423,159510523.921373,105.409348139678,"334"
12215,1995,539767647.661236,336966159.997155,105409348.139678,1859,196642779.499717,183.620183976041,"334"
12215,1996,507608079.723976,335585870.252099,183620183.976041,2171,169595167.706024,189.878288962637,"334"
12215,1997,539856000,343565257.929814,189878288.962637,2770,196290742.070186,142.305,"334"
12215,1998,496034164.448777,301453846.387509,142305000,2901,209853956.704167,85.5351692054554,"334"
12215,1999,749773626.2471,488226352.686485,85535169.2054555,3810,292151335.034131,122.516460685346,"334"
12215,2000,1385511761.37153,934114070.030218,122516460.685346,4435,527813694.632042,368.930843412698,"334"
12215,2001,894346950.937547,557697742.000051,368930843.412698,4160,421102675.031434,196.859549479283,"334"
12215,2002,858539451.870593,572568859.221523,196859549.479283,4101,359514992.870258,179.375425523551,"334"
12215,2003,949779785.79099,647907091.564306,179375425.523551,4033,375511619.38322,89.3575813933519,"334"
12215,2004,1087824585.20454,673099165.147596,89357581.3933519,4500,503928182.539172,148.880134553052,"334"
12215,2005,1021389673.44889,594317683.372719,148880134.553052,5100,500802595.194768,162.234611378499,"334"
12215,2006,1255139529.78789,683000883.639439,162234611.378499,5800,653064581.984603,242.137148603716,"334"
12215,2007,1834365334.19638,884602393.431537,242137148.603716,7900,1067063035.04001,248.342320038276,"334"
12215,2008,873407098.901368,317155928.310919,248342320.038276,4100,619624834.522046,44.5699778357903,"334"
12215,2009,757957702.202942,211163656.694439,44569977.8357903,3600,624883842.730071,27.6004703267721,"334"
12215,2010,1001939485.4081,480607441.551705,27600470.3267721,3500,570322231.551913,54.5050620508064,"334"
12215,2011,1131728130.12146,521652233.740002,54505062.0508064,3400,629499448.658355,85.3709203357262,"334"
12234,1985,7525066.91022437,1563708.94552843,334718.839585613,50,7391396.50240482,0.130500499957486,"334"
12234,1986,18636392.8733787,4608087.9372122,450554.860504741,82,16975440.8861039,0.290325876143525,"334"
12234,1987,32088270.1827329,8883982.70950272,290325.876143525,111,26762978.1596057,0.565571557048561,"334"
12234,1988,51288298.8015644,12503511.0737597,565571.557048561,158,43016196.4674099,0.868470807591589,"334"
12234,1989,54243191.9750592,13215862.9834135,868470.807591589,176,44337580.9317157,0.793431063399407,"334"
12234,1990,26587953.3999945,6206931.44138909,793431.063399407,220,21405147.2907998,0.45554625920328,"334"
12234,1991,20974498.1909955,383579.477633139,455546.25920328,197,21282177.5393983,0.651122628264479,"334"
12234,1992,21393222.2333329,-2001578.81278101,651122.628264479,195,23870532.7681341,0.748381066712826,"334"
12234,1993,28690049.8663979,-8495073.28546487,748381.066712826,151,37493621.0799403,0.575020253737622,"334"
12234,1994,37205683.648466,-3286973.53853525,575020.253737622,138,40061021.0050341,0.676338346611268,"334"
12234,1995,23882778.9632736,-5754760.79656938,676338.346611268,60,28737502.1901336,0.188446293553957,"334"
12234,1996,39593401.3981168,6698588.67475285,188446.293553957,86,32430703.5562709,0.335456829640053,"334"
12234,1997,36982000,187374.842244342,335456.829640053,71,36794625.1577557,0.553,"334"
12234,1998,44362178.8635299,3841305.39195445,553000,78,43701571.2166815,0.0353773584695029,"334"
12234,1999,53483066.2609787,7844800.00682763,35377.3584695029,93,50978472.2022854,0.500286283555653,"334"
12234,2000,31712810.1760519,-1498568.61766966,500286.283555653,98,38833651.3039094,0.396442188705857,"334"
12234,2001,14669747.7267207,-4030545.64306995,396442.188705857,108,23391540.3714895,0.191522529231568,"334"
12234,2002,20100842.234075,753154.008293955,191522.529231568,116,24323424.0629891,0.788639969153955,"334"
12234,2003,34642451.3984256,10480899.7852978,788639.969153955,133,30055528.5276772,0.301845239888314,"334"
12234,2004,36057118.6361947,11389925.6555598,301845.239888314,149,29972828.1072511,1.37985368129756,"334"
12234,2005,38394469.1980975,10346115.792198,1379853.68129756,160,32890680.0329127,0.774286449225528,"334"
12234,2006,104888464.076588,23696486.6548469,774286.449225529,180,92676146.1620877,3.29987957086091,"334"
12234,2007,254181860.736929,92224794.7490971,3299879.57086091,219,181959509.011775,8.17730799359954,"334"
12234,2008,238576481.10554,68986979.7514608,8177307.99359954,326,188910823.507402,16.5989633110554,"334"
12234,2009,233910559.884587,70467807.096297,16598963.3110554,499,186784651.858722,7.9831124528777,"334"
12234,2010,327590865.581957,120016119.929547,7983112.4528777,592,227080789.583908,15.7260401337074,"334"
12234,2011,207668775.385138,46214394.7449153,15726040.1337074,691,166594753.536939,15.0900806229257,"334"
12254,1983,36360721.8767935,10403529.2338686,6548635.80105525,550,25160817.0161813,5.51413418663433,"335"
12254,1984,23859942.452848,-4427127.12519612,11629807.62937,145,27383912.2837969,6.40948674105996,"335"
12254,1985,57897311.114813,20504328.2444434,6409486.74105996,540,36567987.7295876,26.8199877434765,"335"
12254,1986,96303444.6566829,28737557.5886296,26819987.7434765,614,67599478.2553767,1.3567351290227,"335"
12254,1987,102692128.755644,28163863.2350404,1356735.1290227,540,73582191.703117,1.09202773753219,"335"
12254,1988,124269554.911425,30200163.7555357,1092027.73753219,590,90045989.3918906,2.7130144445518,"335"
12254,1989,151819145.609756,38028473.7394788,2713014.4445518,690,109803605.469596,3.76178733053361,"335"
12254,1990,161357408.919593,40935439.6604456,3761787.33053361,750,117570277.951843,2.73800738220107,"335"
12254,1991,141444298.663605,34659302.6191776,2738007.38220107,666,105711599.388918,1.68825683896162,"335"
12254,1992,140571925.961238,34592837.7899842,1688256.83896161,603,105815358.25842,2.20635070430861,"335"
12262,1985,69552898.7924237,23848974.4363851,8845995.66875944,539,41608811.40655,1.65529830637736,"333"
12262,1986,80264497.8312986,51435082.4610619,10116562.9675839,1348,27017936.7971209,4.85773483152838,"333"
12262,1987,226743892.434086,64062098.7677029,4857734.83152838,1388,151977425.544366,6.26207745844418,"333"
12262,1988,219687210.933069,73043922.0052358,6262077.45844418,1623,134118896.286933,8.74797398130598,"333"
12262,1989,225204784.067524,62302926.1651738,8747973.98130598,1574,149498931.901567,6.24699555160201,"333"
12262,1990,155717904.999421,53777641.1786498,6246995.55160202,1300,95096035.2842439,1.83260382453791,"333"
12262,1991,150874148.38957,47916009.843697,1832603.82453791,988,98030364.8501921,2.07758411386949,"333"
12262,1992,164221246.463582,53534297.3488429,2077584.11386949,1067,107308390.883246,2.4790985629132,"333"
12262,1993,186671862.142603,59847815.4815016,2479098.5629132,1185,124243795.129326,8.70017413689941,"333"
12262,1994,227019457.949236,77955930.2717973,8700174.13689941,1531,145457662.445999,21.4947085877687,"333"
